2019-10-04 12:04:11,365 - root - INFO - epoch
2019-10-04 12:04:11,365 - root - INFO - 15
2019-10-04 12:04:11,365 - root - INFO - schedule_step
2019-10-04 12:04:11,365 - root - INFO - 4
2019-10-04 12:04:11,365 - root - INFO - batch_size
2019-10-04 12:04:11,365 - root - INFO - 64
2019-10-04 12:04:11,365 - root - INFO - test_batch_size
2019-10-04 12:04:11,365 - root - INFO - 128
2019-10-04 12:04:11,365 - root - INFO - num_workers
2019-10-04 12:04:11,365 - root - INFO - 16
2019-10-04 12:04:11,365 - root - INFO - eval_fre
2019-10-04 12:04:11,365 - root - INFO - 1
2019-10-04 12:04:11,365 - root - INFO - msg_fre
2019-10-04 12:04:11,365 - root - INFO - 10
2019-10-04 12:04:11,365 - root - INFO - save_fre
2019-10-04 12:04:11,365 - root - INFO - 1
2019-10-04 12:04:11,365 - root - INFO - name
2019-10-04 12:04:11,365 - root - INFO - temp
2019-10-04 12:04:11,365 - root - INFO - data_dir
2019-10-04 12:04:11,365 - root - INFO - /media/tiger/zzr/rsna
2019-10-04 12:04:11,365 - root - INFO - log_dir
2019-10-04 12:04:11,366 - root - INFO - ./logs
2019-10-04 12:04:11,366 - root - INFO - tensorboard_dir
2019-10-04 12:04:11,366 - root - INFO - ./tensorboard
2019-10-04 12:04:11,366 - root - INFO - model_out_dir
2019-10-04 12:04:11,366 - root - INFO - ./model_out
2019-10-04 12:04:11,366 - root - INFO - model_out_name
2019-10-04 12:04:11,366 - root - INFO - final_model.pth
2019-10-04 12:04:11,366 - root - INFO - seed
2019-10-04 12:04:11,366 - root - INFO - 5
2019-10-04 12:04:11,366 - root - INFO - predefinedModel
2019-10-04 12:04:11,366 - root - INFO - /media/tiger/zzr/rsna_script/model_out/191004-003700_temp/out_1.pth
2019-10-04 12:04:11,366 - root - INFO - unique_name
2019-10-04 12:04:11,366 - root - INFO - 191004-120411_temp
2019-10-04 12:04:11,366 - root - INFO - sub_tensorboard_dir
2019-10-04 12:04:11,366 - root - INFO - ./tensorboard/191004-120411_temp
2019-10-04 12:04:11,366 - root - INFO - sub_model_out_dir
2019-10-04 12:04:11,366 - root - INFO - ./model_out/191004-120411_temp
2019-10-04 12:16:39,091 - root - INFO - epoch:0. iter/total_iter:830/158025. lr:0.00100. loss:0.1382. spend/global_spend:10.2901/0:12:11. eta:1 day, 14:28:45
2019-10-04 12:16:43,769 - root - INFO - epoch:0. iter/total_iter:840/158025. lr:0.00100. loss:0.1439. spend/global_spend:4.6779/0:12:16. eta:1 day, 14:15:43
2019-10-04 12:16:55,050 - root - INFO - epoch:0. iter/total_iter:850/158025. lr:0.00100. loss:0.1588. spend/global_spend:11.2806/0:12:27. eta:1 day, 14:23:19
2019-10-04 12:17:02,460 - root - INFO - epoch:0. iter/total_iter:860/158025. lr:0.00100. loss:0.1525. spend/global_spend:7.4103/0:12:34. eta:1 day, 14:18:58
2019-10-04 12:17:08,569 - root - INFO - epoch:0. iter/total_iter:870/158025. lr:0.00100. loss:0.1531. spend/global_spend:6.1079/0:12:40. eta:1 day, 14:10:47
2019-10-04 12:17:21,723 - root - INFO - epoch:0. iter/total_iter:880/158025. lr:0.00100. loss:0.1319. spend/global_spend:13.1547/0:12:54. eta:1 day, 14:23:46
2019-10-04 12:17:29,911 - root - INFO - epoch:0. iter/total_iter:890/158025. lr:0.00100. loss:0.1721. spend/global_spend:8.1878/0:13:02. eta:1 day, 14:21:49
2019-10-04 12:17:35,352 - root - INFO - epoch:0. iter/total_iter:900/158025. lr:0.00100. loss:0.1627. spend/global_spend:5.4412/0:13:07. eta:1 day, 14:11:56
2019-10-04 12:17:46,268 - root - INFO - epoch:0. iter/total_iter:910/158025. lr:0.00100. loss:0.1546. spend/global_spend:10.9159/0:13:18. eta:1 day, 14:18:01
2019-10-04 12:17:57,832 - root - INFO - epoch:0. iter/total_iter:920/158025. lr:0.00100. loss:0.1455. spend/global_spend:11.5641/0:13:30. eta:1 day, 14:25:48
2019-10-04 12:18:02,776 - root - INFO - epoch:0. iter/total_iter:930/158025. lr:0.00100. loss:0.1496. spend/global_spend:4.9440/0:13:35. eta:1 day, 14:14:47
2019-10-04 12:18:15,192 - root - INFO - epoch:0. iter/total_iter:940/158025. lr:0.00100. loss:0.1482. spend/global_spend:12.4159/0:13:47. eta:1 day, 14:24:49
2019-10-04 12:18:29,341 - root - INFO - epoch:0. iter/total_iter:950/158025. lr:0.00100. loss:0.1640. spend/global_spend:14.1494/0:14:01. eta:1 day, 14:39:24
2019-10-04 12:18:33,997 - root - INFO - epoch:0. iter/total_iter:960/158025. lr:0.00100. loss:0.1579. spend/global_spend:4.6549/0:14:06. eta:1 day, 14:27:47
2019-10-04 12:18:43,293 - root - INFO - epoch:0. iter/total_iter:970/158025. lr:0.00100. loss:0.1322. spend/global_spend:9.2971/0:14:15. eta:1 day, 14:28:56
2019-10-04 12:18:47,981 - root - INFO - epoch:0. iter/total_iter:980/158025. lr:0.00100. loss:0.1538. spend/global_spend:4.6875/0:14:20. eta:1 day, 14:17:45
2019-10-04 12:19:01,667 - root - INFO - epoch:0. iter/total_iter:990/158025. lr:0.00100. loss:0.1333. spend/global_spend:13.6858/0:14:33. eta:1 day, 14:30:34
2019-10-04 12:19:13,724 - root - INFO - epoch:0. iter/total_iter:1000/158025. lr:0.00100. loss:0.1650. spend/global_spend:12.0571/0:14:46. eta:1 day, 14:38:53
2019-10-04 12:19:18,419 - root - INFO - epoch:0. iter/total_iter:1010/158025. lr:0.00100. loss:0.1585. spend/global_spend:4.6955/0:14:50. eta:1 day, 14:27:56
2019-10-04 12:19:32,339 - root - INFO - epoch:0. iter/total_iter:1020/158025. lr:0.00100. loss:0.1422. spend/global_spend:13.9197/0:15:04. eta:1 day, 14:40:52
2019-10-04 12:19:45,807 - root - INFO - epoch:0. iter/total_iter:1030/158025. lr:0.00100. loss:0.1539. spend/global_spend:13.4680/0:15:18. eta:1 day, 14:52:25
2019-10-04 12:19:50,448 - root - INFO - epoch:0. iter/total_iter:1040/158025. lr:0.00100. loss:0.1550. spend/global_spend:4.6409/0:15:22. eta:1 day, 14:41:31
2019-10-04 12:20:03,427 - root - INFO - epoch:0. iter/total_iter:1050/158025. lr:0.00100. loss:0.1647. spend/global_spend:12.9787/0:15:35. eta:1 day, 14:51:36
2019-10-04 12:20:08,089 - root - INFO - epoch:0. iter/total_iter:1060/158025. lr:0.00100. loss:0.1339. spend/global_spend:4.6623/0:15:40. eta:1 day, 14:40:57
2019-10-04 12:20:18,635 - root - INFO - epoch:0. iter/total_iter:1070/158025. lr:0.00100. loss:0.1458. spend/global_spend:10.5460/0:15:50. eta:1 day, 14:44:54
2019-10-04 12:20:26,834 - root - INFO - epoch:0. iter/total_iter:1080/158025. lr:0.00100. loss:0.1218. spend/global_spend:8.1998/0:15:59. eta:1 day, 14:43:05
2019-10-04 12:20:31,646 - root - INFO - epoch:0. iter/total_iter:1090/158025. lr:0.00100. loss:0.1389. spend/global_spend:4.8115/0:16:03. eta:1 day, 14:33:10
2019-10-04 12:20:42,626 - root - INFO - epoch:0. iter/total_iter:1100/158025. lr:0.00100. loss:0.1473. spend/global_spend:10.9797/0:16:14. eta:1 day, 14:38:06
2019-10-04 12:20:56,372 - root - INFO - epoch:0. iter/total_iter:1110/158025. lr:0.00100. loss:0.1467. spend/global_spend:13.7460/0:16:28. eta:1 day, 14:49:28
2019-10-04 12:21:01,033 - root - INFO - epoch:0. iter/total_iter:1120/158025. lr:0.00100. loss:0.1454. spend/global_spend:4.6612/0:16:33. eta:1 day, 14:39:24
2019-10-04 12:21:15,113 - root - INFO - epoch:0. iter/total_iter:1130/158025. lr:0.00100. loss:0.1534. spend/global_spend:14.0800/0:16:47. eta:1 day, 14:51:18
2019-10-04 12:21:19,803 - root - INFO - epoch:0. iter/total_iter:1140/158025. lr:0.00100. loss:0.1442. spend/global_spend:4.6898/0:16:52. eta:1 day, 14:41:28
2019-10-04 12:21:31,191 - root - INFO - epoch:0. iter/total_iter:1150/158025. lr:0.00100. loss:0.1565. spend/global_spend:11.3887/0:17:03. eta:1 day, 14:47:02
2019-10-04 12:21:43,743 - root - INFO - epoch:0. iter/total_iter:1160/158025. lr:0.00100. loss:0.1412. spend/global_spend:12.5516/0:17:16. eta:1 day, 14:55:06
2019-10-04 12:21:48,493 - root - INFO - epoch:0. iter/total_iter:1170/158025. lr:0.00100. loss:0.1267. spend/global_spend:4.7501/0:17:20. eta:1 day, 14:45:37
2019-10-04 12:22:02,566 - root - INFO - epoch:0. iter/total_iter:1180/158025. lr:0.00100. loss:0.1685. spend/global_spend:14.0730/0:17:34. eta:1 day, 14:56:56
2019-10-04 12:22:11,270 - root - INFO - epoch:0. iter/total_iter:1190/158025. lr:0.00100. loss:0.1290. spend/global_spend:8.7042/0:17:43. eta:1 day, 14:56:16
2019-10-04 12:22:21,094 - root - INFO - epoch:0. iter/total_iter:1200/158025. lr:0.00100. loss:0.1494. spend/global_spend:9.8238/0:17:53. eta:1 day, 14:58:03
2019-10-04 12:22:25,731 - root - INFO - epoch:0. iter/total_iter:1210/158025. lr:0.00100. loss:0.1594. spend/global_spend:4.6370/0:17:58. eta:1 day, 14:48:36
2019-10-04 12:22:37,546 - root - INFO - epoch:0. iter/total_iter:1220/158025. lr:0.00100. loss:0.1416. spend/global_spend:11.8149/0:18:09. eta:1 day, 14:54:40
2019-10-04 12:22:48,372 - root - INFO - epoch:0. iter/total_iter:1230/158025. lr:0.00100. loss:0.1685. spend/global_spend:10.8258/0:18:20. eta:1 day, 14:58:33
2019-10-04 12:22:56,903 - root - INFO - epoch:0. iter/total_iter:1240/158025. lr:0.00100. loss:0.1438. spend/global_spend:8.5310/0:18:29. eta:1 day, 14:57:31
2019-10-04 12:23:03,176 - root - INFO - epoch:0. iter/total_iter:1250/158025. lr:0.00100. loss:0.1597. spend/global_spend:6.2733/0:18:35. eta:1 day, 14:51:47
2019-10-04 12:23:17,441 - root - INFO - epoch:0. iter/total_iter:1260/158025. lr:0.00100. loss:0.1402. spend/global_spend:14.2650/0:18:49. eta:1 day, 15:02:42
2019-10-04 12:23:29,896 - root - INFO - epoch:0. iter/total_iter:1270/158025. lr:0.00100. loss:0.1644. spend/global_spend:12.4549/0:19:02. eta:1 day, 15:09:44
2019-10-04 12:23:35,198 - root - INFO - epoch:0. iter/total_iter:1280/158025. lr:0.00100. loss:0.1501. spend/global_spend:5.3004/0:19:07. eta:1 day, 15:02:03
2019-10-04 12:23:46,193 - root - INFO - epoch:0. iter/total_iter:1290/158025. lr:0.00100. loss:0.1499. spend/global_spend:10.9969/0:19:18. eta:1 day, 15:06:00
2019-10-04 12:23:50,856 - root - INFO - epoch:0. iter/total_iter:1300/158025. lr:0.00100. loss:0.1662. spend/global_spend:4.6629/0:19:23. eta:1 day, 14:57:11
2019-10-04 12:24:04,643 - root - INFO - epoch:0. iter/total_iter:1310/158025. lr:0.00100. loss:0.1367. spend/global_spend:13.7868/0:19:36. eta:1 day, 15:06:41
2019-10-04 12:24:18,255 - root - INFO - epoch:0. iter/total_iter:1320/158025. lr:0.00100. loss:0.1622. spend/global_spend:13.6119/0:19:50. eta:1 day, 15:15:41
2019-10-04 12:24:22,950 - root - INFO - epoch:0. iter/total_iter:1330/158025. lr:0.00100. loss:0.1451. spend/global_spend:4.6947/0:19:55. eta:1 day, 15:07:03
2019-10-04 12:24:34,926 - root - INFO - epoch:0. iter/total_iter:1340/158025. lr:0.00100. loss:0.1330. spend/global_spend:11.9760/0:20:07. eta:1 day, 15:12:43
2019-10-04 12:24:43,752 - root - INFO - epoch:0. iter/total_iter:1350/158025. lr:0.00100. loss:0.1587. spend/global_spend:8.8264/0:20:16. eta:1 day, 15:12:13
2019-10-04 12:24:48,402 - root - INFO - epoch:0. iter/total_iter:1360/158025. lr:0.00100. loss:0.1253. spend/global_spend:4.6495/0:20:20. eta:1 day, 15:03:42
2019-10-04 12:25:00,199 - root - INFO - epoch:0. iter/total_iter:1370/158025. lr:0.00100. loss:0.1469. spend/global_spend:11.7977/0:20:32. eta:1 day, 15:08:56
2019-10-04 12:25:04,867 - root - INFO - epoch:0. iter/total_iter:1380/158025. lr:0.00100. loss:0.1618. spend/global_spend:4.6678/0:20:37. eta:1 day, 15:00:35
2019-10-04 12:25:21,200 - root - INFO - epoch:0. iter/total_iter:1390/158025. lr:0.00100. loss:0.1286. spend/global_spend:16.3329/0:20:53. eta:1 day, 15:14:16
2019-10-04 12:25:28,472 - root - INFO - epoch:0. iter/total_iter:1400/158025. lr:0.00100. loss:0.1332. spend/global_spend:7.2716/0:21:00. eta:1 day, 15:10:52
2019-10-04 12:25:33,154 - root - INFO - epoch:0. iter/total_iter:1410/158025. lr:0.00100. loss:0.1392. spend/global_spend:4.6826/0:21:05. eta:1 day, 15:02:43
2019-10-04 12:25:48,839 - root - INFO - epoch:0. iter/total_iter:1420/158025. lr:0.00100. loss:0.1397. spend/global_spend:15.6847/0:21:21. eta:1 day, 15:14:54
2019-10-04 12:26:00,203 - root - INFO - epoch:0. iter/total_iter:1430/158025. lr:0.00100. loss:0.1239. spend/global_spend:11.3644/0:21:32. eta:1 day, 15:19:01
2019-10-04 12:26:04,870 - root - INFO - epoch:0. iter/total_iter:1440/158025. lr:0.00100. loss:0.1649. spend/global_spend:4.6671/0:21:37. eta:1 day, 15:10:57
2019-10-04 12:26:18,244 - root - INFO - epoch:0. iter/total_iter:1450/158025. lr:0.00100. loss:0.1387. spend/global_spend:13.3731/0:21:50. eta:1 day, 15:18:39
2019-10-04 12:26:22,939 - root - INFO - epoch:0. iter/total_iter:1460/158025. lr:0.00100. loss:0.1423. spend/global_spend:4.6957/0:21:55. eta:1 day, 15:10:44
2019-10-04 12:26:39,476 - root - INFO - epoch:0. iter/total_iter:1470/158025. lr:0.00100. loss:0.1662. spend/global_spend:16.5364/0:22:11. eta:1 day, 15:23:57
2019-10-04 12:26:50,160 - root - INFO - epoch:0. iter/total_iter:1480/158025. lr:0.00100. loss:0.1530. spend/global_spend:10.6843/0:22:22. eta:1 day, 15:26:40
2019-10-04 12:26:54,802 - root - INFO - epoch:0. iter/total_iter:1490/158025. lr:0.00100. loss:0.1543. spend/global_spend:4.6421/0:22:27. eta:1 day, 15:18:46
2019-10-04 12:27:05,078 - root - INFO - epoch:0. iter/total_iter:1500/158025. lr:0.00100. loss:0.1401. spend/global_spend:10.2762/0:22:37. eta:1 day, 15:20:45
2019-10-04 12:27:17,772 - root - INFO - epoch:0. iter/total_iter:1510/158025. lr:0.00100. loss:0.1403. spend/global_spend:12.6934/0:22:50. eta:1 day, 15:26:54
2019-10-04 12:27:22,431 - root - INFO - epoch:0. iter/total_iter:1520/158025. lr:0.00100. loss:0.1483. spend/global_spend:4.6599/0:22:54. eta:1 day, 15:19:11
2019-10-04 12:27:33,187 - root - INFO - epoch:0. iter/total_iter:1530/158025. lr:0.00100. loss:0.1249. spend/global_spend:10.7559/0:23:05. eta:1 day, 15:21:57
2019-10-04 12:27:37,856 - root - INFO - epoch:0. iter/total_iter:1540/158025. lr:0.00100. loss:0.1373. spend/global_spend:4.6691/0:23:10. eta:1 day, 15:14:22
2019-10-04 12:27:49,484 - root - INFO - epoch:0. iter/total_iter:1550/158025. lr:0.00100. loss:0.1563. spend/global_spend:11.6278/0:23:21. eta:1 day, 15:18:35
2019-10-04 12:28:02,561 - root - INFO - epoch:0. iter/total_iter:1560/158025. lr:0.00100. loss:0.1675. spend/global_spend:13.0766/0:23:34. eta:1 day, 15:25:11
2019-10-04 12:28:07,230 - root - INFO - epoch:0. iter/total_iter:1570/158025. lr:0.00100. loss:0.1462. spend/global_spend:4.6695/0:23:39. eta:1 day, 15:17:43
2019-10-04 12:28:18,865 - root - INFO - epoch:0. iter/total_iter:1580/158025. lr:0.00100. loss:0.1399. spend/global_spend:11.6344/0:23:51. eta:1 day, 15:21:51
2019-10-04 12:28:32,809 - root - INFO - epoch:0. iter/total_iter:1590/158025. lr:0.00100. loss:0.1520. spend/global_spend:13.9446/0:24:05. eta:1 day, 15:29:42
2019-10-04 12:28:37,751 - root - INFO - epoch:0. iter/total_iter:1600/158025. lr:0.00100. loss:0.1482. spend/global_spend:4.9419/0:24:10. eta:1 day, 15:22:48
2019-10-04 12:28:51,764 - root - INFO - epoch:0. iter/total_iter:1610/158025. lr:0.00100. loss:0.1482. spend/global_spend:14.0124/0:24:24. eta:1 day, 15:30:40
2019-10-04 12:28:57,573 - root - INFO - epoch:0. iter/total_iter:1620/158025. lr:0.00100. loss:0.1591. spend/global_spend:5.8093/0:24:29. eta:1 day, 15:25:13
2019-10-04 12:29:08,285 - root - INFO - epoch:0. iter/total_iter:1630/158025. lr:0.00100. loss:0.1751. spend/global_spend:10.7125/0:24:40. eta:1 day, 15:27:42
2019-10-04 12:29:19,055 - root - INFO - epoch:0. iter/total_iter:1640/158025. lr:0.00100. loss:0.1425. spend/global_spend:10.7698/0:24:51. eta:1 day, 15:30:13
2019-10-04 12:29:25,207 - root - INFO - epoch:0. iter/total_iter:1650/158025. lr:0.00100. loss:0.1435. spend/global_spend:6.1515/0:24:57. eta:1 day, 15:25:25
2019-10-04 12:29:41,173 - root - INFO - epoch:0. iter/total_iter:1660/158025. lr:0.00100. loss:0.1663. spend/global_spend:15.9662/0:25:13. eta:1 day, 15:36:05
2019-10-04 12:29:49,756 - root - INFO - epoch:0. iter/total_iter:1670/158025. lr:0.00100. loss:0.1442. spend/global_spend:8.5833/0:25:22. eta:1 day, 15:35:06
2019-10-04 12:29:55,423 - root - INFO - epoch:0. iter/total_iter:1680/158025. lr:0.00100. loss:0.1394. spend/global_spend:5.6667/0:25:27. eta:1 day, 15:29:36
2019-10-04 12:30:03,226 - root - INFO - epoch:0. iter/total_iter:1690/158025. lr:0.00100. loss:0.1437. spend/global_spend:7.8028/0:25:35. eta:1 day, 15:27:28
2019-10-04 12:30:12,241 - root - INFO - epoch:0. iter/total_iter:1700/158025. lr:0.00100. loss:0.1693. spend/global_spend:9.0149/0:25:44. eta:1 day, 15:27:12
2019-10-04 12:30:26,736 - root - INFO - epoch:0. iter/total_iter:1710/158025. lr:0.00100. loss:0.1547. spend/global_spend:14.4952/0:25:59. eta:1 day, 15:35:18
2019-10-04 12:30:33,569 - root - INFO - epoch:0. iter/total_iter:1720/158025. lr:0.00100. loss:0.1583. spend/global_spend:6.8327/0:26:05. eta:1 day, 15:31:41
2019-10-04 12:30:44,602 - root - INFO - epoch:0. iter/total_iter:1730/158025. lr:0.00100. loss:0.1679. spend/global_spend:11.0327/0:26:16. eta:1 day, 15:34:26
2019-10-04 12:30:55,383 - root - INFO - epoch:0. iter/total_iter:1740/158025. lr:0.00100. loss:0.1567. spend/global_spend:10.7818/0:26:27. eta:1 day, 15:36:47
2019-10-04 12:31:06,713 - root - INFO - epoch:0. iter/total_iter:1750/158025. lr:0.00100. loss:0.1472. spend/global_spend:11.3302/0:26:39. eta:1 day, 15:39:54
2019-10-04 12:31:18,913 - root - INFO - epoch:0. iter/total_iter:1760/158025. lr:0.00100. loss:0.1547. spend/global_spend:12.1992/0:26:51. eta:1 day, 15:44:17
2019-10-04 12:31:23,602 - root - INFO - epoch:0. iter/total_iter:1770/158025. lr:0.00100. loss:0.1564. spend/global_spend:4.6894/0:26:55. eta:1 day, 15:37:34
2019-10-04 12:31:34,427 - root - INFO - epoch:0. iter/total_iter:1780/158025. lr:0.00100. loss:0.1540. spend/global_spend:10.8249/0:27:06. eta:1 day, 15:39:53
2019-10-04 12:31:48,166 - root - INFO - epoch:0. iter/total_iter:1790/158025. lr:0.00100. loss:0.1364. spend/global_spend:13.7397/0:27:20. eta:1 day, 15:46:26
2019-10-04 12:31:53,831 - root - INFO - epoch:0. iter/total_iter:1800/158025. lr:0.00100. loss:0.1602. spend/global_spend:5.6644/0:27:26. eta:1 day, 15:41:13
2019-10-04 12:32:06,626 - root - INFO - epoch:0. iter/total_iter:1810/158025. lr:0.00100. loss:0.1496. spend/global_spend:12.7949/0:27:38. eta:1 day, 15:46:19
2019-10-04 12:32:13,941 - root - INFO - epoch:0. iter/total_iter:1820/158025. lr:0.00100. loss:0.1667. spend/global_spend:7.3156/0:27:46. eta:1 day, 15:43:31
2019-10-04 12:32:28,541 - root - INFO - epoch:0. iter/total_iter:1830/158025. lr:0.00100. loss:0.1527. spend/global_spend:14.5996/0:28:00. eta:1 day, 15:51:06
2019-10-04 12:32:41,274 - root - INFO - epoch:0. iter/total_iter:1840/158025. lr:0.00100. loss:0.1483. spend/global_spend:12.7334/0:28:13. eta:1 day, 15:55:58
2019-10-04 12:32:45,942 - root - INFO - epoch:0. iter/total_iter:1850/158025. lr:0.00100. loss:0.1602. spend/global_spend:4.6683/0:28:18. eta:1 day, 15:49:26
2019-10-04 12:32:54,806 - root - INFO - epoch:0. iter/total_iter:1860/158025. lr:0.00100. loss:0.1261. spend/global_spend:8.8626/0:28:27. eta:1 day, 15:48:50
2019-10-04 12:33:08,978 - root - INFO - epoch:0. iter/total_iter:1870/158025. lr:0.00100. loss:0.1428. spend/global_spend:14.1728/0:28:41. eta:1 day, 15:55:38
2019-10-04 12:33:19,385 - root - INFO - epoch:0. iter/total_iter:1880/158025. lr:0.00100. loss:0.1397. spend/global_spend:10.4074/0:28:51. eta:1 day, 15:57:09
2019-10-04 12:33:26,222 - root - INFO - epoch:0. iter/total_iter:1890/158025. lr:0.00100. loss:0.1397. spend/global_spend:6.8366/0:28:58. eta:1 day, 15:53:43
2019-10-04 12:33:36,358 - root - INFO - epoch:0. iter/total_iter:1900/158025. lr:0.00100. loss:0.1596. spend/global_spend:10.1356/0:29:08. eta:1 day, 15:54:51
2019-10-04 12:33:49,400 - root - INFO - epoch:0. iter/total_iter:1910/158025. lr:0.00100. loss:0.1504. spend/global_spend:13.0422/0:29:21. eta:1 day, 15:59:56
2019-10-04 12:33:58,191 - root - INFO - epoch:0. iter/total_iter:1920/158025. lr:0.00100. loss:0.1747. spend/global_spend:8.7915/0:29:30. eta:1 day, 15:59:11
2019-10-04 12:34:07,687 - root - INFO - epoch:0. iter/total_iter:1930/158025. lr:0.00100. loss:0.1513. spend/global_spend:9.4956/0:29:40. eta:1 day, 15:59:24
2019-10-04 12:34:15,633 - root - INFO - epoch:0. iter/total_iter:1940/158025. lr:0.00100. loss:0.1255. spend/global_spend:7.9465/0:29:47. eta:1 day, 15:57:32
2019-10-04 12:34:28,542 - root - INFO - epoch:0. iter/total_iter:1950/158025. lr:0.00100. loss:0.1686. spend/global_spend:12.9087/0:30:00. eta:1 day, 16:02:19
2019-10-04 12:34:44,911 - root - INFO - epoch:0. iter/total_iter:1960/158025. lr:0.00100. loss:0.1485. spend/global_spend:16.3694/0:30:17. eta:1 day, 16:11:38
2019-10-04 12:34:49,647 - root - INFO - epoch:0. iter/total_iter:1970/158025. lr:0.00100. loss:0.1384. spend/global_spend:4.7361/0:30:21. eta:1 day, 16:05:29
2019-10-04 12:35:01,239 - root - INFO - epoch:0. iter/total_iter:1980/158025. lr:0.00100. loss:0.1588. spend/global_spend:11.5918/0:30:33. eta:1 day, 16:08:24
2019-10-04 12:35:13,818 - root - INFO - epoch:0. iter/total_iter:1990/158025. lr:0.00100. loss:0.1401. spend/global_spend:12.5791/0:30:46. eta:1 day, 16:12:35
2019-10-04 12:35:18,480 - root - INFO - epoch:0. iter/total_iter:2000/158025. lr:0.00100. loss:0.1510. spend/global_spend:4.6614/0:30:50. eta:1 day, 16:06:26
2019-10-04 12:35:28,272 - root - INFO - epoch:0. iter/total_iter:2010/158025. lr:0.00100. loss:0.1478. spend/global_spend:9.7919/0:31:00. eta:1 day, 16:06:59
2019-10-04 12:35:34,621 - root - INFO - epoch:0. iter/total_iter:2020/158025. lr:0.00100. loss:0.1351. spend/global_spend:6.3495/0:31:06. eta:1 day, 16:03:05
2019-10-04 12:35:49,624 - root - INFO - epoch:0. iter/total_iter:2030/158025. lr:0.00100. loss:0.1559. spend/global_spend:15.0029/0:31:21. eta:1 day, 16:10:18
2019-10-04 12:36:01,709 - root - INFO - epoch:0. iter/total_iter:2040/158025. lr:0.00100. loss:0.1454. spend/global_spend:12.0852/0:31:34. eta:1 day, 16:13:44
2019-10-04 12:36:07,552 - root - INFO - epoch:0. iter/total_iter:2050/158025. lr:0.00100. loss:0.1587. spend/global_spend:5.8430/0:31:39. eta:1 day, 16:09:13
2019-10-04 12:36:18,786 - root - INFO - epoch:0. iter/total_iter:2060/158025. lr:0.00100. loss:0.1414. spend/global_spend:11.2333/0:31:51. eta:1 day, 16:11:33
2019-10-04 12:36:35,353 - root - INFO - epoch:0. iter/total_iter:2070/158025. lr:0.00100. loss:0.1589. spend/global_spend:16.5680/0:32:07. eta:1 day, 16:20:33
2019-10-04 12:36:39,985 - root - INFO - epoch:0. iter/total_iter:2080/158025. lr:0.00100. loss:0.1438. spend/global_spend:4.6320/0:32:12. eta:1 day, 16:14:32
2019-10-04 12:36:54,742 - root - INFO - epoch:0. iter/total_iter:2090/158025. lr:0.00100. loss:0.1444. spend/global_spend:14.7564/0:32:27. eta:1 day, 16:21:11
2019-10-04 12:36:59,414 - root - INFO - epoch:0. iter/total_iter:2100/158025. lr:0.00100. loss:0.1480. spend/global_spend:4.6718/0:32:31. eta:1 day, 16:15:17
2019-10-04 12:37:14,902 - root - INFO - epoch:0. iter/total_iter:2110/158025. lr:0.00100. loss:0.1353. spend/global_spend:15.4879/0:32:47. eta:1 day, 16:22:45
2019-10-04 12:37:27,303 - root - INFO - epoch:0. iter/total_iter:2120/158025. lr:0.00100. loss:0.1659. spend/global_spend:12.4011/0:32:59. eta:1 day, 16:26:22
2019-10-04 12:37:32,180 - root - INFO - epoch:0. iter/total_iter:2130/158025. lr:0.00100. loss:0.1479. spend/global_spend:4.8768/0:33:04. eta:1 day, 16:20:46
2019-10-04 12:37:44,471 - root - INFO - epoch:0. iter/total_iter:2140/158025. lr:0.00100. loss:0.1299. spend/global_spend:12.2904/0:33:16. eta:1 day, 16:24:14
2019-10-04 12:37:58,885 - root - INFO - epoch:0. iter/total_iter:2150/158025. lr:0.00100. loss:0.1327. spend/global_spend:14.4152/0:33:31. eta:1 day, 16:30:13
2019-10-04 12:38:03,572 - root - INFO - epoch:0. iter/total_iter:2160/158025. lr:0.00100. loss:0.1339. spend/global_spend:4.6870/0:33:35. eta:1 day, 16:24:27
2019-10-04 12:38:14,983 - root - INFO - epoch:0. iter/total_iter:2170/158025. lr:0.00100. loss:0.1597. spend/global_spend:11.4104/0:33:47. eta:1 day, 16:26:47
2019-10-04 12:38:20,529 - root - INFO - epoch:0. iter/total_iter:2180/158025. lr:0.00100. loss:0.1665. spend/global_spend:5.5470/0:33:52. eta:1 day, 16:22:06
2019-10-04 12:38:31,976 - root - INFO - epoch:0. iter/total_iter:2190/158025. lr:0.00100. loss:0.1497. spend/global_spend:11.4467/0:34:04. eta:1 day, 16:24:28
2019-10-04 12:38:47,442 - root - INFO - epoch:0. iter/total_iter:2200/158025. lr:0.00100. loss:0.1579. spend/global_spend:15.4656/0:34:19. eta:1 day, 16:31:32
2019-10-04 12:38:57,494 - root - INFO - epoch:0. iter/total_iter:2210/158025. lr:0.00100. loss:0.1822. spend/global_spend:10.0523/0:34:29. eta:1 day, 16:32:12
2019-10-04 12:39:04,021 - root - INFO - epoch:0. iter/total_iter:2220/158025. lr:0.00100. loss:0.1461. spend/global_spend:6.5268/0:34:36. eta:1 day, 16:28:43
2019-10-04 12:39:19,564 - root - INFO - epoch:0. iter/total_iter:2230/158025. lr:0.00100. loss:0.1398. spend/global_spend:15.5427/0:34:51. eta:1 day, 16:35:46
